contractor_name,permit_number,address,permit_type,value,issue_date,city,owner_name
Unknown Contractor,7112165-CN,"1201 2ND AVE, WA",Building Permit,,2025-11-13,Seattle,Unknown Owner
Unknown Contractor,7114518-CN,"800 OCCIDENTAL AVE S, WA",Building Permit,,2025-11-13,Seattle,Unknown Owner
Unknown Contractor,7085173-CN,"720 14TH AVE E, WA",Building Permit,,2025-11-13,Seattle,Unknown Owner
Unknown Contractor,7097636-CN,"4465 FREMONT AVE N, WA",Building Permit,,2025-11-13,Seattle,Unknown Owner
Unknown Contractor,7103189-CN,"3426 49TH AVE SW, WA",Building Permit,,2025-11-13,Seattle,Unknown Owner
Unknown Contractor,7092402-CN,"3420 49TH AVE SW, WA",Building Permit,,2025-11-13,Seattle,Unknown Owner
Unknown Contractor,7052085-CN,"2631 34TH AVE W, WA",Building Permit,,2025-11-12,Seattle,Unknown Owner
Unknown Contractor,6941305-CN,"5737 63RD AVE NE, WA",Building Permit,,2025-11-12,Seattle,Unknown Owner
Unknown Contractor,7064571-CN,"8029 CREST DR NE, WA",Building Permit,,2025-11-12,Seattle,Unknown Owner
Unknown Contractor,7072320-CN,"720 broadway, WA",Building Permit,,2025-11-12,Seattle,Unknown Owner
Unknown Contractor,7001274-CN,"4102 55TH AVE NE, WA",Building Permit,,2025-11-12,Seattle,Unknown Owner
Unknown Contractor,7070519-CN,"3410 W RUFFNER ST, WA",Building Permit,,2025-11-12,Seattle,Unknown Owner
Unknown Contractor,7075635-CN,"14312 30TH AVE NE, WA",Building Permit,,2025-11-12,Seattle,Unknown Owner
Unknown Contractor,7075636-CN,"14312 30TH AVE NE, WA",Building Permit,,2025-11-12,Seattle,Unknown Owner
Unknown Contractor,7079059-CN,"13349 25TH AVE NE, WA",Building Permit,,2025-11-12,Seattle,Unknown Owner
Unknown Contractor,7094377-CN,"750 N 68TH ST, WA",Building Permit,,2025-11-12,Seattle,Unknown Owner
Unknown Contractor,7096389-CN,"13349 25TH AVE NE, WA",Building Permit,,2025-11-12,Seattle,Unknown Owner
Unknown Contractor,7071804-CN,"5441 32ND AVE SW, WA",Building Permit,,2025-11-12,Seattle,Unknown Owner
Unknown Contractor,7101259-BK,"600 STEWART ST, WA",Building Permit,,2025-11-12,Seattle,Unknown Owner
Unknown Contractor,7052534-CN,"3822 NE 91ST ST, WA",Building Permit,,2025-11-12,Seattle,Unknown Owner
JACK ZAPARA,7116463-RR,"8055 15TH AVE NW, WA",Building Permit,,2025-11-12,Seattle,Unknown Owner
Valentine Roofing,7116444-RR,"9703 35TH AVE NE, WA",Building Permit,,2025-11-12,Seattle,Unknown Owner
Unknown Contractor,7098459-CN,"1000 2ND AVE, WA",Building Permit,,2025-11-12,Seattle,Unknown Owner
Unknown Contractor,7021106-CN,"7112 RAINIER AVE S, WA",Building Permit,,2025-11-12,Seattle,Unknown Owner
Unknown Contractor,7106453-CN,"600 PINE ST, WA",Building Permit,,2025-11-12,Seattle,Unknown Owner
Unknown Contractor,7116385-CN,"3929 SUNNYSIDE AVE N, WA",Building Permit,,2025-11-12,Seattle,Unknown Owner
Unknown Contractor,7086959-CN,"1509 E MERCER ST, WA",Building Permit,,2025-11-12,Seattle,Unknown Owner
Unknown Contractor,7064974-CN,"5226 NE 75TH ST, WA",Building Permit,,2025-11-12,Seattle,Unknown Owner
