contractor_name,permit_number,address,permit_type,value,issue_date,city,owner_name
Unknown Contractor,101076630,"1761 W GRANVILLE AVE, Chicago, IL",PERMIT - RENOVATION/ALTERATION,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,101077019,"7314 S MICHIGAN AVE, Chicago, IL",PERMIT - ELEVATOR EQUIPMENT,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200452438,"655 W IRVING PARK RD, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200452002,"2626 N LAKEVIEW AVE, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200452423,"4000 E 134TH ST, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,101077022,"1500 S WESTERN AVE, Chicago, IL",PERMIT - ELEVATOR EQUIPMENT,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200450776,"10122 S UNION AVE, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,101074194,"4511 N ALBANY AVE, Chicago, IL",PERMIT - RENOVATION/ALTERATION,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,101076822,"3846 N TROY ST, Chicago, IL",PERMIT - RENOVATION/ALTERATION,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,101075374,"611 N LAWNDALE AVE, Chicago, IL",PERMIT - NEW CONSTRUCTION,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200450522,"330 N WABASH AVE, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200446817,"6839 N NORTHWEST HWY, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200452132,"1636 W KINZIE ST, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,101075887,"174 N MICHIGAN AVE, Chicago, IL",PERMIT - RENOVATION/ALTERATION,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200450026,"4818 S DREXEL BLVD, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200446603,"5709 S WENTWORTH AVE, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200452626,"321 N PINE AVE, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200452479,"225 W RANDOLPH ST, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,101076963,"74 E JACKSON BLVD, Chicago, IL",PERMIT - ELEVATOR EQUIPMENT,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200451622,"816 N LEAMINGTON AVE, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,101068428,"1355 N DEAN ST, Chicago, IL",PERMIT - NEW CONSTRUCTION,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200452453,"4000 E 134TH ST, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200450505,"8122 S VERNON AVE, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200452052,"7136 S COLES AVE, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200452435,"4000 E 134TH ST, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200452404,"1 S WACKER DR, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,101077018,"112 S DEARBORN ST, Chicago, IL",PERMIT - ELEVATOR EQUIPMENT,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,101072657,"2233 S DR MARTIN L KING JR DR, Chicago, IL",PERMIT - RENOVATION/ALTERATION,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200451332,"333 W WOLF POINT PLZ, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200451673,"2828 N CLARK ST, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200452514,"4035 W MADISON ST, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200451971,"2145 E 90TH ST, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200446726,"4531 N TROY ST, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200448670,"8801 S ANTHONY AVE, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,101074586,"1709 W CHICAGO AVE, Chicago, IL",PERMIT - RENOVATION/ALTERATION,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200450774,"10122 S UNION AVE, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,101076709,"143 E 117TH PL, Chicago, IL",PERMIT - NEW CONSTRUCTION,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200452598,"2959 N KILBOURN AVE, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200449964,"7652 S DANTE AVE, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200440555,"511 S CALIFORNIA AVE, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,101076389,"150 N MICHIGAN AVE, Chicago, IL",PERMIT - RENOVATION/ALTERATION,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,101075838,"100 W 72ND ST, Chicago, IL",PERMIT - RENOVATION/ALTERATION,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200450251,"1033 W LOYOLA AVE, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200441488,"7045 W HIGGINS AVE, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,101076960,"311 N SANGAMON ST, Chicago, IL",PERMIT - ELEVATOR EQUIPMENT,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,101076879,"2740 W FOSTER AVE, Chicago, IL",PERMIT - RENOVATION/ALTERATION,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,101042928,"613 W 16TH ST, Chicago, IL",PERMIT - RENOVATION/ALTERATION,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200452442,"4000 E 134TH ST, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200450960,"1407 W OHIO ST, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,101077020,"7539 S YATES BLVD, Chicago, IL",PERMIT - ELEVATOR EQUIPMENT,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,101074866,"174 N MICHIGAN AVE, Chicago, IL",PERMIT - RENOVATION/ALTERATION,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200452288,"410 N MICHIGAN AVE, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200451400,"5809 N KENTON AVE, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200452635,"10000 W OHARE ST, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200452454,"4000 E 134TH ST, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200448402,"8755 W HIGGINS RD, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,101074078,"1619 W MONTROSE AVE, Chicago, IL",PERMIT - RENOVATION/ALTERATION,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200452326,"2736 N NORDICA AVE, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200450379,"155 N WACKER DR, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200452057,"1717 S MICHIGAN AVE, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,101076958,"2020 N HALSTED ST, Chicago, IL",PERMIT - ELEVATOR EQUIPMENT,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,101076278,"1 N WACKER DR, Chicago, IL",PERMIT - RENOVATION/ALTERATION,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200450727,"8864 S GREENWOOD AVE, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,101077016,"515 W WRIGHTWOOD AVE, Chicago, IL",PERMIT - ELEVATOR EQUIPMENT,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,101076754,"1371 W RANDOLPH ST, Chicago, IL",PERMIT - RENOVATION/ALTERATION,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200452431,"4810 S DREXEL BLVD, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200451933,"750 W NORTH AVE, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200452582,"4953 W DRUMMOND PL, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200449991,"825 E 48TH ST, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,101072465,"7733 S CLYDE AVE, Chicago, IL",PERMIT - RENOVATION/ALTERATION,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200451265,"2854 W HARRISON ST, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,101042927,"615 W 16TH ST, Chicago, IL",PERMIT - RENOVATION/ALTERATION,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200452568,"4545 S TRIPP AVE, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200452027,"300 N LA SALLE DR, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200450012,"4808 S DREXEL BLVD, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200451834,"2943 W FIFTH AVE, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200452616,"4457 S KILDARE BLVD, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200452447,"4000 E 134TH ST, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,101076804,"725 W WAVELAND AVE, Chicago, IL",PERMIT - RENOVATION/ALTERATION,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200451438,"6322 N ALBANY AVE, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200449414,"1819 W 33RD PL, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200452071,"1100 S HAMILTON AVE, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200442119,"1240 W HARRISON ST, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,101076154,"2215 S MICHIGAN AVE, Chicago, IL",PERMIT - RENOVATION/ALTERATION,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200452672,"9425 S LEAVITT ST, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200452455,"4000 E 134TH ST, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,101074984,"5310 N SPAULDING AVE, Chicago, IL",PERMIT - RENOVATION/ALTERATION,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200448169,"3647 W 57TH PL, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,101076481,"30 S WACKER DR, Chicago, IL",PERMIT - RENOVATION/ALTERATION,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,101077015,"1255 S MICHIGAN AVE, Chicago, IL",PERMIT - ELEVATOR EQUIPMENT,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,101076446,"1508 N DAMEN AVE, Chicago, IL",PERMIT - SIGNS,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,101077021,"7518 S CALUMET AVE, Chicago, IL",PERMIT - ELEVATOR EQUIPMENT,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200449308,"1852 W 19TH ST, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,101074176,"10329 S MILLARD AVE, Chicago, IL",PERMIT - NEW CONSTRUCTION,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200452604,"9301 S PARNELL AVE, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,101071645,"1443 N OGDEN AVE, Chicago, IL",PERMIT - RENOVATION/ALTERATION,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200452535,"4072 S LAKE PARK AVE, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,101042871,"1721 W 21ST ST, Chicago, IL",PERMIT - NEW CONSTRUCTION,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200452430,"8755 W HIGGINS RD, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200450718,"5938 W MADISON ST, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200452025,"11601 W TOUHY AVE, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-12-01,Chicago,Unknown Owner
Unknown Contractor,B200452574,"1155 W ARMITAGE AVE, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-11-30,Chicago,Unknown Owner
Unknown Contractor,B200448972,"4306 W 63RD ST, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-11-30,Chicago,Unknown Owner
Unknown Contractor,B200451213,"1300 S KOSTNER AVE, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-11-30,Chicago,Unknown Owner
Unknown Contractor,B200451833,"1445 E 76TH ST, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-11-30,Chicago,Unknown Owner
Unknown Contractor,B200451731,"12511 S UNION AVE, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-11-30,Chicago,Unknown Owner
Unknown Contractor,B200449372,"2104 W WASHINGTON BLVD, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-11-30,Chicago,Unknown Owner
Unknown Contractor,B200450289,"4433 N BROADWAY, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-11-30,Chicago,Unknown Owner
Unknown Contractor,B200448225,"11217 S ST LAWRENCE AVE, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-11-29,Chicago,Unknown Owner
Unknown Contractor,B200450705,"333 W WACKER DR, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-11-29,Chicago,Unknown Owner
Unknown Contractor,B200449284,"1 N WACKER DR, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-11-29,Chicago,Unknown Owner
Unknown Contractor,B200451820,"315 S KILPATRICK AVE, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-11-29,Chicago,Unknown Owner
Unknown Contractor,101077002,"11947 S PERRY AVE, Chicago, IL",PERMIT - REINSTATE REVOKED PMT,,2025-11-28,Chicago,Unknown Owner
Unknown Contractor,101077000,"5423 S WABASH AVE, Chicago, IL",PERMIT - REINSTATE REVOKED PMT,,2025-11-28,Chicago,Unknown Owner
Unknown Contractor,101076979,"1511 N BELL AVE, Chicago, IL",PERMIT - REINSTATE REVOKED PMT,,2025-11-28,Chicago,Unknown Owner
Unknown Contractor,101076645,"4301 S COTTAGE GROVE AVE, Chicago, IL",PERMIT - SIGNS,,2025-11-28,Chicago,Unknown Owner
Unknown Contractor,101076594,"3126 W LYNDALE ST, Chicago, IL",PERMIT - RENOVATION/ALTERATION,,2025-11-28,Chicago,Unknown Owner
Unknown Contractor,101076438,"714 S CLARK ST, Chicago, IL",PERMIT - SIGNS,,2025-11-28,Chicago,Unknown Owner
Unknown Contractor,101076436,"714 S CLARK ST, Chicago, IL",PERMIT - SIGNS,,2025-11-28,Chicago,Unknown Owner
Unknown Contractor,101076106,"4445 N PULASKI RD, Chicago, IL",PERMIT - SIGNS,,2025-11-28,Chicago,Unknown Owner
Unknown Contractor,101075345,"2743 W 71ST ST, Chicago, IL",PERMIT - RENOVATION/ALTERATION,,2025-11-28,Chicago,Unknown Owner
Unknown Contractor,101073553,"1212 S MICHIGAN AVE, Chicago, IL",PERMIT - SIGNS,,2025-11-28,Chicago,Unknown Owner
Unknown Contractor,101076563,"4929 N CENTRAL PARK AVE, Chicago, IL",PERMIT - RENOVATION/ALTERATION,,2025-11-28,Chicago,Unknown Owner
Unknown Contractor,101075678,"2655 N MILWAUKEE AVE, Chicago, IL",PERMIT - SIGNS,,2025-11-28,Chicago,Unknown Owner
Unknown Contractor,101074218,"1807 N FREMONT ST, Chicago, IL",PERMIT - RENOVATION/ALTERATION,,2025-11-28,Chicago,Unknown Owner
Unknown Contractor,101070370,"1418 N LAKE SHORE DR, Chicago, IL",PERMIT - RENOVATION/ALTERATION,,2025-11-28,Chicago,Unknown Owner
Unknown Contractor,101074952,"3015 W MADISON ST, Chicago, IL",PERMIT - SIGNS,,2025-11-28,Chicago,Unknown Owner
Unknown Contractor,B200450573,"8227 S EVANS AVE, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-11-28,Chicago,Unknown Owner
Unknown Contractor,101075871,"4851 W NORTH AVE, Chicago, IL",PERMIT - SIGNS,,2025-11-28,Chicago,Unknown Owner
Unknown Contractor,B200452185,"3836 W 110TH PL, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-11-28,Chicago,Unknown Owner
Unknown Contractor,101073261,"172 W ADAMS ST, Chicago, IL",PERMIT - SIGNS,,2025-11-28,Chicago,Unknown Owner
Unknown Contractor,101073510,"3637 E 106TH ST, Chicago, IL",PERMIT - SIGNS,,2025-11-28,Chicago,Unknown Owner
Unknown Contractor,101076999,"3356 N CLARK ST, Chicago, IL",PERMIT - REINSTATE REVOKED PMT,,2025-11-28,Chicago,Unknown Owner
Unknown Contractor,101075936,"172 N RACINE AVE, Chicago, IL",PERMIT - SIGNS,,2025-11-28,Chicago,Unknown Owner
Unknown Contractor,B200451517,"859 W NEWPORT AVE, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-11-28,Chicago,Unknown Owner
Unknown Contractor,101074656,"3524 N HALSTED ST, Chicago, IL",PERMIT - SIGNS,,2025-11-28,Chicago,Unknown Owner
Unknown Contractor,B200445140,"234 E 35TH ST, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-11-28,Chicago,Unknown Owner
Unknown Contractor,B200452387,"5444 S ARCHER AVE, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-11-28,Chicago,Unknown Owner
Unknown Contractor,101076376,"5933 N CICERO AVE, Chicago, IL",PERMIT - SIGNS,,2025-11-28,Chicago,Unknown Owner
Unknown Contractor,101067622,"7400 S HALSTED ST, Chicago, IL",PERMIT - SIGNS,,2025-11-28,Chicago,Unknown Owner
Unknown Contractor,101073262,"172 W ADAMS ST, Chicago, IL",PERMIT - SIGNS,,2025-11-28,Chicago,Unknown Owner
Unknown Contractor,101076184,"1235 W BELMONT AVE, Chicago, IL",PERMIT - SIGNS,,2025-11-28,Chicago,Unknown Owner
Unknown Contractor,101075997,"7722 S COTTAGE GROVE AVE, Chicago, IL",PERMIT - SIGNS,,2025-11-28,Chicago,Unknown Owner
Unknown Contractor,101073509,"3637 E 106TH ST, Chicago, IL",PERMIT - SIGNS,,2025-11-28,Chicago,Unknown Owner
Unknown Contractor,B200451953,"520 S MICHIGAN AVE, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-11-28,Chicago,Unknown Owner
Unknown Contractor,101067623,"7400 S HALSTED ST, Chicago, IL",PERMIT - SIGNS,,2025-11-28,Chicago,Unknown Owner
Unknown Contractor,101076519,"5325 S MAY ST, Chicago, IL",PERMIT - RENOVATION/ALTERATION,,2025-11-28,Chicago,Unknown Owner
Unknown Contractor,101075870,"4851 W NORTH AVE, Chicago, IL",PERMIT - SIGNS,,2025-11-28,Chicago,Unknown Owner
Unknown Contractor,101076533,"5217 S BISHOP ST, Chicago, IL",PERMIT - NEW CONSTRUCTION,,2025-11-28,Chicago,Unknown Owner
Unknown Contractor,101076642,"4301 S COTTAGE GROVE AVE, Chicago, IL",PERMIT - SIGNS,,2025-11-28,Chicago,Unknown Owner
Unknown Contractor,101075347,"6440 N CENTRAL AVE, Chicago, IL",PERMIT - SIGNS,,2025-11-28,Chicago,Unknown Owner
Unknown Contractor,101077001,"1318 N WOLCOTT AVE, Chicago, IL",PERMIT - REINSTATE REVOKED PMT,,2025-11-28,Chicago,Unknown Owner
Unknown Contractor,B200452534,"2501 S RIDGEWAY AVE, Chicago, IL",PERMIT – EXPRESS PERMIT PROGRAM,,2025-11-28,Chicago,Unknown Owner
